#bin	frequency	peak0	peak1	peak2	peak3	peak4	peak5
1.89719	22.5840475652	3.26831768063e-145	1.59254904801e-17	22.5839189237	0.000128641555194	7.94560330642e-35	8.20718342328e-86
1.89769	22.3130702763	2.54596915736e-145	1.51013896011e-17	22.3129378401	0.000132436170403	8.53718048832e-35	9.17706704378e-86
1.89819	22.0446483781	1.98308843046e-145	1.43194814868e-17	22.0445120396	0.000136338411951	9.17251292948e-35	1.02612425719e-85
1.89869	21.7787679849	1.54451130447e-145	1.35776296187e-17	21.7786276337	0.000140351200961	9.85481525291e-35	1.14731398937e-85
1.89919	21.5154151391	1.20281869512e-145	1.28738044372e-17	21.5152706616	0.000144477533954	1.05875366422e-34	1.28277624453e-85
1.89969	21.2545758138	9.36632699636e-146	1.22060780491e-17	21.2544270933	0.000148720484684	1.13743778376e-34	1.43418710492e-85
1.90019	20.9962359152	7.29287096853e-146	1.15726191957e-17	20.996082832	0.000153083206009	1.22193093548e-34	1.60341891648e-85
1.90069	20.7403812856	5.67790094319e-146	1.09716884651e-17	20.7402237167	0.000157568931819	1.3126591014e-34	1.79256320413e-85
1.90119	20.4869977056	4.42015156312e-146	1.04016337402e-17	20.4868355246	0.00016218097899	1.4100792872e-34	2.00395625473e-85
1.90169	20.2360708967	3.44069818728e-146	9.86088586899e-18	20.235903974	0.000166922749397	1.51468176592e-34	2.2402076775e-85
1.90219	19.9875865241	2.6780338612e-146	9.34795454665e-18	19.9874147264	0.000171797731961	1.62699248264e-34	2.50423228718e-85
1.90269	19.7415301988	2.08422987681e-146	8.86142440023e-18	19.7413533892	0.000176809504749	1.74757563182e-34	2.79928569564e-85
1.90319	19.4978874801	1.62194169411e-146	8.39995126495e-18	19.4977055184	0.000181961737122	1.87703641953e-34	3.12900404178e-85
1.90369	19.2566438786	1.26207431072e-146	7.96225864341e-18	19.2564566205	0.000187258191922	2.01602402368e-34	3.4974483396e-85
1.90419	19.017784858	9.81962003855e-147	7.54713433875e-18	19.0175921553	0.000192702727718	2.16523476646e-34	3.90915397958e-85
1.90469	18.7812958377	7.63949248356e-147	7.15342725333e-18	18.7810975384	0.000198299301096	2.32541551394e-34	4.36918598054e-85
1.90519	18.5471621952	5.94284495885e-147	6.78004434483e-18	18.5469581433	0.000204051969004	2.49736731915e-34	4.88320065791e-85
1.90569	18.3153692687	4.62257919528e-147	6.42594773215e-18	18.3151593038	0.000209964891144	2.68194932579e-34	5.45751445139e-85
1.90619	18.085902359	3.59529382054e-147	6.09015194393e-18	18.0856863166	0.000216042332422	2.88008295121e-34	6.09918074077e-85
1.90669	17.858746732	2.79604710752e-147	5.77172130255e-18	17.8585244434	0.000222288665448	3.09275636839e-34	6.81607557415e-85
1.90719	17.6338876213	2.17427587799e-147	5.46976743726e-18	17.633658913	0.000228708373096	3.32102930817e-34	7.61699333969e-85
1.90769	17.41131023	1.69061562756e-147	5.18344691991e-18	17.4110749239	0.000235306051115	3.56603820455e-34	8.51175353069e-85
1.90819	17.190999733	1.31442308649e-147	4.91195901754e-18	17.1907576466	0.000242086410802	3.82900170712e-34	9.51131988657e-85
1.90869	16.9729412796	1.0218462266e-147	4.65454355592e-18	16.9726922253	0.000249054281729	4.11122658698e-34	1.062793334e-84
1.90919	16.7571199953	7.9432088303e-148	4.41047888873e-18	16.7568637807	0.000256214614535	4.41411406375e-34	1.18752603653e-84
1.90969	16.5435209842	6.1739979829e-148	4.17907996733e-18	16.5432574117	0.000263572483773	4.73916658352e-34	1.32685585073e-84
1.91019	16.3321293311	4.79840668944e-148	3.95969650588e-18	16.331858198	0.000271133090828	5.08799507987e-34	1.48248610736e-84
1.91069	16.1229301034	3.72895972119e-148	3.75171123756e-18	16.1226512016	0.000278901766885	5.46232675171e-34	1.65631832033e-84
1.91119	15.9159083536	2.89759977049e-148	3.5545382571e-18	15.9156214696	0.000286883975977	5.86401339496e-34	1.85047517781e-84
1.91169	15.7110491211	2.25138191253e-148	3.36762144559e-18	15.7107540358	0.000295085318086	6.29504032675e-34	2.06732619267e-84
1.91219	15.5083374342	1.74912164695e-148	3.19043297339e-18	15.5080339227	0.000303511532317	6.75753594429e-34	2.3095163189e-84
1.91269	15.3077583126	1.35878556454e-148	3.02247187751e-18	15.3074461441	0.000312168500145	7.25378196304e-34	2.57999787594e-84
1.91319	15.1092967685	1.05546029886e-148	2.8632627096e-18	15.1089757062	0.000321062248718	7.78622438219e-34	2.88206616224e-84
1.91369	14.9129378096	8.19771748661e-149	2.71235425119e-18	14.9126076106	0.00033019895425	8.35748522867e-34	3.21939918295e-84
1.91419	14.7186664403	6.36654862885e-149	2.56931829291e-18	14.7183268554	0.000339584945467	8.97037513457e-34	3.59610196578e-84
1.91469	14.5264676641	4.94396333979e-149	2.4337484744e-18	14.5261184374	0.000349226707143	9.62790680673e-34	4.01675599321e-84
1.91519	14.3363264851	3.83889727204e-149	2.30525918215e-18	14.3359673542	0.000359130883703	1.03333094512e-33	4.48647434001e-84
1.91569	14.1482279102	2.98055957872e-149	2.18348450216e-18	14.147858606	0.000369304282903	1.10900442199e-33	5.0109631726e-84
1.91619	13.9621569509	2.31392454021e-149	2.06807722494e-18	13.961777197	0.000379753879592	1.19018207512e-33	5.59659034214e-84
1.91669	13.7780986249	1.79622461854e-149	1.95870790013e-18	13.7777081381	0.000390486819553	1.27726148814e-33	6.25046188698e-84
1.91719	13.5960379581	1.39422274894e-149	1.85506393839e-18	13.5956364477	0.000401510423418	1.37066876099e-33	6.98050735399e-84
1.91769	13.4159599865	1.0820909198e-149	1.75684875811e-18	13.4155471543	0.000412832190682	1.47086054044e-33	7.7955749521e-84
1.91819	13.2378497577	8.39760434004e-150	1.66378097491e-18	13.2374252979	0.000424459803783	1.5783261943e-33	8.70553766787e-84
1.91869	13.0616923326	6.51639095797e-150	1.57559363156e-18	13.0612559315	0.00043640113228	1.69359013909e-33	9.72141160202e-84
1.91919	12.8874727875	5.05613805918e-150	1.49203346659e-18	12.8870241232	0.000448664237116	1.81721433218e-33	1.08554879303e-83
1.91969	12.7151762152	3.92275137556e-150	1.41286021946e-18	12.7147149578	0.000461257374967	1.9498009398e-33	1.21214800524e-83
1.92019	12.5447877273	3.04314545165e-150	1.33784597067e-18	12.5443135383	0.000474189002688	2.09199519322e-33	1.35346876719e-83
1.92069	12.3762924552	2.36055816283e-150	1.26677451488e-18	12.3758049874	0.000487467781845	2.24448844639e-33	1.51121797494e-83
1.92119	12.2096755522	1.83090903826e-150	1.19944076552e-18	12.2091744496	0.000501102583349	2.40802144906e-33	1.68729984934e-83
1.92169	12.0449221947	1.41996911803e-150	1.13565018941e-18	12.0444070922	0.000515102492176	2.58338785039e-33	1.88383868e-83
1.92219	11.8820175842	1.10116170069e-150	1.07521826967e-18	11.8814881074	0.000529476812198	2.77143794935e-33	2.10320418299e-83
1.92269	11.7209469483	8.53853502549e-151	1.01796999571e-18	11.7204027133	0.0005442350711	2.97308270892e-33	2.34803977167e-83
1.92319	11.5616955426	6.62026994647e-151	9.63739378915e-19	11.5611361556	0.000559387025412	3.18929805272e-33	2.62129407429e-83
1.92369	11.4042486521	5.13248986604e-151	9.12368992669e-19	11.4036737094	0.000574942665631	3.42112946369e-33	2.92625607015e-83
1.92419	11.2485915924	3.97869428802e-151	8.63709535589e-19	11.2480006802	0.000590912221463	3.66969690582e-33	3.26659425847e-83
1.92469	11.0947097115	3.0839910438e-151	8.17619416784e-19	11.0941024054	0.000607306167158	3.93620009164e-33	3.64640032155e-83
1.92519	10.9425883912	2.39026313659e-151	7.7396436204e-19	10.9419642559	0.000624135226966	4.22192411943e-33	4.07023779609e-83
1.92569	10.792213048	1.85241541814e-151	7.32617039884e-19	10.7915716376	0.000641410380696	4.52824550591e-33	4.5431963257e-83
1.92619	10.643569135	1.4354601097e-151	6.9345670655e-19	10.6429099921	0.000659142869393	4.85663864201e-33	5.07095213233e-83
1.92669	10.496642143	1.11225390029e-151	6.56368868888e-19	10.4959647988	0.00067734420113	5.20868270116e-33	5.65983541759e-83
1.92719	10.3514176018	8.61741114846e-152	6.21244964329e-19	10.3507215756	0.000696026156916	5.5860690315e-33	6.3169054856e-83
1.92769	10.2078810816	6.67589902056e-152	5.87982057046e-19	10.2071658808	0.000715200796721	5.99060906568e-33	7.05003446927e-83
1.92819	10.0660181941	5.17133618022e-152	5.56482549512e-19	10.0652833137	0.000734880465632	6.42424278437e-33	7.86800064229e-83
1.92869	9.92581459399	4.00549184478e-152	5.26653908669e-19	9.92505951619	0.000755077800121	6.88904777163e-33	8.78059241111e-83
1.92919	9.78725597979	3.10219433226e-152	4.98408405992e-19	9.78648017406	0.000775805734447	7.38724890352e-33	9.79872420538e-83
1.92969	9.6503280954	2.40238283452e-152	4.71662870738e-19	9.6495310179	0.000797077507183	7.92122871369e-33	1.09345656242e-82
1.93019	9.5150167311	1.86026793351e-152	4.46338455727e-19	9.51419782444	0.000818906667878	8.49353848307e-33	1.220168535e-82
1.93069	9.38130772473	1.44035270196e-152	4.22360415028e-19	9.38046641764	0.000841307083844	9.1069101036e-33	1.3615211513e-82
1.93119	9.24918696278	1.11512171031e-152	3.99657892937e-19	9.24832266984	0.000864292947086	9.76426876991e-33	1.51920103815e-82
1.93169	9.11864038156	8.63248353227e-153	3.78163723703e-19	9.11775250277	0.000887878781365	1.0468746556e-32	1.69508854659e-82
1.93219	8.98965396819	6.68204373345e-153	3.57814241442e-19	8.98874188874	0.000912079449403	1.12236969386e-32	1.8912799361e-82
1.93269	8.86221376172	5.17181446814e-153	3.38549099733e-19	8.86127685156	0.000936910160229	1.20327103317e-32	2.11011209155e-82
1.93319	8.73630585415	4.00254872602e-153	3.20311100413e-19	8.73534346767	0.000962386476674	1.2899630704e-32	2.35419006119e-82
1.93369	8.6119163914	3.0973507344e-153	3.03046031102e-19	8.61092786708	0.000988524323005	1.38285733516e-32	2.62641773659e-82
1.93419	8.48903157433	2.39664777769e-153	2.86702511018e-19	8.48801623434	0.00101533999272	1.48239439082e-32	2.93003203207e-82
1.93469	8.36763765971	1.85429192545e-153	2.71231844666e-19	8.36659480955	0.00104285015648	1.58904586767e-32	3.26864096135e-82
1.93519	8.24772096112	1.43453804108e-153	2.56587883005e-19	8.24664988925	0.00107107187023	1.70331663735e-32	3.6462660546e-82
1.93569	8.12926784992	1.10970131166e-153	2.42726891711e-19	8.12816782734	0.00110002258342	1.82574713834e-32	4.06738960914e-82
1.93619	8.01226475611	8.58341670868e-154	2.2960742618e-19	8.01113503597	0.00112972014745	1.95691586295e-32	4.53700732281e-82
1.93669	7.89669816923	6.6385673079e-154	2.1719021293e-19	7.89553798641	0.00116018282423	2.0974420168e-32	5.06068692139e-82
1.93719	7.78255463919	5.13391408301e-154	2.05438037079e-19	7.7813632099	0.00119142929492	2.24798836282e-32	5.64463346068e-82
1.93769	7.66982077713	3.96993044452e-154	1.94315635589e-19	7.66859729846	0.0012234786689	2.40926426236e-32	6.29576206057e-82
1.93819	7.5584832562	3.06956805783e-154	1.83789595983e-19	7.55722690571	0.00125635049275	2.58202892703e-32	7.02177891465e-82
1.93869	7.44852881238	2.37318559699e-154	1.73828260266e-19	7.44723874762	0.00129006475962	2.76709489576e-32	7.83127151381e-82
1.93919	7.33994424524	1.83462035956e-154	1.64401633771e-19	7.33861960332	0.00132464191859	2.96533175246e-32	8.73380912867e-82
1.93969	7.23271641868	1.41814546799e-154	1.55481298699e-19	7.2313563158	0.00136010288433	3.17767010095e-32	9.74005471382e-82
1.94019	7.12683226166	1.09611323563e-154	1.47040332094e-19	7.12543579262	0.00139646904689	3.4051058147e-32	1.0861889528e-81
1.94069	7.02227876893	8.47130133139e-155	1.39053228043e-19	7.02084500664	0.00143376228167	3.64870458029e-32	1.21125519112e-81
1.94119	6.91904300166	6.54643569799e-155	1.31495823882e-19	6.9175709967	0.00147200495964	3.90960675475e-32	1.35067918209e-81
1.94169	6.81711208819	5.05847665894e-155	1.24345230199e-19	6.81560086823	0.00151121995765	4.18903255816e-32	1.5061042913e-81
1.94219	6.71647322461	3.90836092113e-155	1.17579764449e-19	6.71492179394	0.00155143066905	4.48828762473e-32	1.67936141519e-81
1.94269	6.61711367541	3.019462511e-155	1.11178887986e-19	6.6155210144	0.00159266101444	4.80876893661e-32	1.872490316e-81
1.94319	6.51902077411	2.33251631079e-155	1.05123146356e-19	6.51738583865	0.00163493545261	5.15197116685e-32	2.08776337649e-81
1.94369	6.4221819238	1.8016889073e-155	9.93941126573e-20	6.42050364481	0.00167827899176	5.51949345934e-32	2.3277120481e-81
1.94419	6.32658459776	1.39153773507e-155	9.39743338422e-20	6.32486188056	0.00172271720083	5.91304667573e-32	2.59515629691e-81
1.94469	6.23221633997	1.07465790791e-155	8.88472797845e-20	6.23044806375	0.00176827622115	6.33446114111e-32	2.89323738628e-81
1.94519	6.13906476569	8.29861387093e-156	8.39972949866e-20	6.13724978291	0.00181498277819	6.78569492262e-32	3.22545437289e-81
1.94569	6.0471175619	6.40768190836e-156	7.94095527849e-20	6.04525469771	0.00186286419362	7.26884267725e-32	3.59570473579e-81
1.94619	5.95636248788	4.94716503822e-156	7.50700119271e-20	5.95445053948	0.00191194839759	7.78614510786e-32	4.00832960472e-81
1.94669	5.86678737563	3.81919577345e-156	7.09653754003e-20	5.86482511169	0.00196226394114	8.33999906858e-32	4.46816410707e-81
1.94719	5.77838013032	2.94813598076e-156	6.70830513936e-20	5.77636629032	0.00201384000895	8.93296836414e-32	4.98059341074e-81
1.94769	5.6911287308	2.27553316288e-156	6.34111162868e-20	5.68906202437	0.00206670643229	9.56779529026e-32	5.55161510535e-81
1.94819	5.60502122994	1.75621990426e-156	5.993827956e-20	5.60290033624	0.00212089370217	1.02474129655e-31	6.18790863655e-81
1.94869	5.52004575509	1.3552976603e-156	5.6653850527e-20	5.51786932211	0.00217643298275	1.09749585087e-31	6.89691258823e-81
1.94919	5.43619050845	1.04580460554e-156	5.35477067976e-20	5.43395715232	0.00223335612503	1.17537871187e-31	7.68691069704e-81
1.94969	5.35344376743	8.069125671e-157	5.06102643802e-20	5.35115207175	0.00229169568077	1.25874871194e-31	8.56712758279e-81
1.95020	5.27179388503	6.22533141169e-157	4.78324493408e-20	5.26944240012	0.00235148491658	1.34798960334e-31	9.54783528873e-81
1.95070	5.19122929017	4.80240233424e-157	4.52056709376e-20	5.18881653234	0.00241275782844	1.4435117756e-31	1.06404718487e-80
1.95120	5.11173848799	3.70437269399e-157	4.27217961556e-20	5.10926293883	0.00247554915629	1.54575409032e-31	1.18577732344e-80
1.95170	5.03331006018	2.85713574679e-157	4.03731255695e-20	5.03077016578	0.00253989439901	1.6551858414e-31	1.32139201883e-80
1.95220	4.95593266526	2.20347000656e-157	3.81523704651e-20	4.95332683543	0.00260582982964	1.77230884913e-31	1.47247016156e-80
1.95270	4.87959503886	1.69919600995e-157	3.60526311554e-20	4.87692164635	0.00267339251083	1.89765969728e-31	1.64076963985e-80
1.95320	4.80428599395	1.31020690442e-157	3.40673764297e-20	4.80154337364	0.00274262031061	2.03181212282e-31	1.82824757005e-80
1.95370	4.72999442113	1.01017439373e-157	3.21904240767e-20	4.72718086921	0.00281355191843	2.17537956863e-31	2.03708280663e-80
1.95420	4.65670928881	7.78776603043e-158	3.04159224256e-20	4.65382306195	0.00288622686148	2.32901791023e-31	2.26970098744e-80
1.95470	4.58441964345	6.00329248528e-158	2.87383328539e-20	4.58145895793	0.0029606855213	2.49342836829e-31	2.5288023992e-80
1.95520	4.51311460975	4.62728424837e-158	2.71524132113e-20	4.5100776406	0.00303696915066	2.66936061949e-31	2.81739297958e-80
1.95570	4.44278339083	3.56634145455e-158	2.56532021109e-20	4.43966827094	0.0031151198908	2.85761611907e-31	3.13881880786e-80
1.95620	4.3734152684	2.74839869005e-158	2.42360040454e-20	4.37022008761	0.00319518078887	3.05905164944e-31	3.49680447566e-80
1.95670	4.3049996029	2.11785689801e-158	2.28963752833e-20	4.30172240709	0.00327719581581	3.27458311006e-31	3.89549577263e-80
1.95720	4.23752583369	1.63182491068e-158	2.1630110505e-20	4.2341646238	0.00336120988439	3.50518956489e-31	4.33950717105e-80
1.95770	4.17098347908	1.25721795037e-158	2.04332301419e-20	4.16753621022	0.0034472688677	3.75191756474e-31	4.83397464695e-80
1.95820	4.10536213656	9.68517908746e-159	1.93019683799e-20	4.10182671695	0.00353541961787	4.01588576303e-31	5.38461443575e-80
1.95870	4.04065148281	7.46044625183e-159	1.82327617939e-20	4.03702577283	0.00362570998513	4.29828984477e-31	5.99778838705e-80
1.95920	3.97684127381	5.7462170175e-159	1.72222385808e-20	3.97312308498	0.00371818883726	4.60040778987e-31	6.68057665741e-80
1.95970	3.91392134494	4.42546907132e-159	1.62672083585e-20	3.91010843886	0.00381290607926	4.92360549306e-31	7.44085856238e-80
1.96020	3.851881611	3.40797706712e-159	1.53646525034e-20	3.84797169833	0.0039099126735	5.26934276473e-31	8.28740250088e-80
1.96070	3.7907120663	2.62418280383e-159	1.45117149957e-20	3.78670280564	0.00400926066004	5.63917973796e-31	9.22996596654e-80
1.96120	3.73040278463	2.02046613051e-159	1.37056937493e-20	3.72629178145	0.00411100317748	6.03478370926e-31	1.0279406774e-79
1.96170	3.67094391937	1.55549683552e-159	1.29440323976e-20	3.66672872488	0.00421519448404	6.45793644199e-31	1.1447806754e-79
1.96220	3.61232570342	1.19742068737e-159	1.22243125141e-20	3.60800381344	0.004321889979	6.91054196355e-31	1.27486093098e-79
1.96270	3.55453844926	9.21689096649e-160	1.15442462436e-20	3.55010730304	0.00443114622459	7.3946348895e-31	1.41967723854e-79
1.96320	3.4975725489	7.09385342414e-160	1.09016693234e-20	3.49302952793	0.00454302096817	7.9123893098e-31	1.58089385634e-79
1.96370	3.44141847387	5.45933870341e-160	1.02945344726e-20	3.43676090071	0.00465757316477	8.46612827498e-31	1.76036242088e-79
1.96420	3.38606677519	4.2010508243e-160	9.72090513301e-21	3.38129191219	0.00477486300009	9.05833392225e-31	1.9601429781e-79
1.96470	3.33150808329	3.23248039754e-160	9.17894953984e-21	3.32661313138	0.0048949519138	9.6916582845e-31	2.18252736776e-79
1.96520	3.27773310803	2.4869893871e-160	8.66693510773e-21	3.27271520541	0.00501790262329	1.03689348278e-30	2.43006522342e-79
1.96570	3.22473263855	1.91325136516e-160	8.183223114e-21	3.2195888594	0.00514377914773	1.10931907661e-30	2.70559287959e-79
1.96620	3.17249754322	1.47173697047e-160	7.7262636641e-21	3.16722489639	0.00527264683266	1.1867660205e-30	3.01226551025e-79
1.96670	3.12101876959	1.13200523479e-160	7.29459092429e-21	3.11561419722	0.00540457237481	1.26957981702e-30	3.35359285855e-79
1.96720	3.07028734425	8.70616189081e-161	6.88681860764e-21	3.0647477204	0.00553962384749	1.3581295579e-30	3.73347895799e-79
1.96770	3.02029437272	6.69522397187e-161	6.50163569986e-21	3.01461650199	0.00567787072632	1.45280952191e-30	4.15626628932e-79
1.96820	2.97103103936	5.14829647749e-161	6.13780241251e-21	2.96521165544	0.00581938391536	1.55404088e-30	4.62678486714e-79
1.96870	2.92248860724	3.9584216729e-161	5.79414635151e-21	2.91652437146	0.00596423577369	1.66227351503e-30	5.15040680457e-79
1.96920	2.87465841798	3.0432710208e-161	5.4695588897e-21	2.86854591784	0.00611250014245	1.77798796356e-30	5.73310696571e-79
1.96970	2.82753189164	2.33947965665e-161	5.16299173265e-21	2.82126763926	0.00626425237226	1.90169748799e-30	6.38153038258e-79
1.97020	2.78110052653	1.79828277117e-161	4.87345366749e-21	2.77468095718	0.00641956935112	2.03395028752e-30	7.10306718895e-79
1.97070	2.73535589908	1.38215503979e-161	4.60000748527e-21	2.72877736955	0.00657852953275	2.17533185743e-30	7.90593590616e-79
1.97120	2.69028966366	1.06222277226e-161	4.34176706746e-21	2.68354845069	0.00674121296536	2.32646750621e-30	8.79927600918e-79
1.97170	2.64589355238	8.16271289812e-162	4.09789462809e-21	2.63898585106	0.00690770132091	2.48802504133e-30	9.79325080342e-79
1.97220	2.60215937496	6.27210764507e-162	3.8675981033e-21	2.59508129704	0.00707807792481	2.66071763461e-30	1.08991617573e-78
1.97270	2.55907901846	4.81895147194e-162	3.6501286804e-21	2.55182659068	0.00725242778612	2.84530687932e-30	1.2129575562e-78
1.97320	2.51664444714	3.70213004556e-162	3.4447784591e-21	2.50921360951	0.00743083762817	3.04260605149e-30	1.34984653308e-78
1.97370	2.47484770222	2.84387730503e-162	3.25087823804e-21	2.4672343063	0.00761339591975	3.25348358918e-30	1.50213675067e-78
